product_id,category,material,packaging_type,transport_mode,distance_km,weight_kg,energy_kwh,water_process_l,carbon_kg,water_liters
909,Haircare,Aluminum,Box,Road,1913,0.392105544,2.341699378,10.27486438,7.217,10.64
910,Skincare,Plastic,Tube,Road,2548,0.322480834,2.526419205,18.52296254,8.04,18.31
911,Fragrance,Glass,Bottle,Sea,4902,0.216332412,2.977822302,8.848161766,12.333,10.75
912,Skincare,Paper,Jar,Sea,2743,0.296095575,3.72735669,2.809327658,7.848,6.79
913,Haircare,Glass,Tube,Road,2432,0.141505105,3.353316678,17.03684876,8.106,15.8
914,Fragrance,Glass,Bottle,Road,959,0.196188308,2.151521521,5.607198834,4.776,6.95
915,Makeup,Aluminum,Tube,Road,2416,0.258389061,2.144335959,11.02112267,8.154,11.82
916,Haircare,Plastic,Bottle,Road,2947,0.28617846,0.98177387,13.0306152,8.511,8.65
917,Makeup,Aluminum,Jar,Sea,3231,0.24220327,0.2,13.92732672,8.616,9.82
918,Fragrance,Paper,Bottle,Road,3352,0.269841081,3.341861812,16.24200528,9.707,9.98
919,Haircare,Glass,Tube,Sea,2391,0.256266917,6.28427645,14.90425713,8.752,15.36
920,Makeup,Plastic,Box,Road,907,0.236913808,5.656135429,14.74946263,6.353,11.72
921,Fragrance,Aluminum,Bottle,Road,882,0.226308353,2.326122305,8.04624109,5.068,6.85
922,Makeup,Paper,Box,Road,893,0.21589881,3.679883957,13.47121779,4.822,9.66
923,Haircare,Aluminum,Tube,Road,3421,0.268555001,1.742504588,4.47225015,9.925,6.92
924,Skincare,Plastic,Box,Road,4717,0.282865247,1.925468563,19.81068849,12.039,15.41
925,Skincare,Aluminum,Box,Sea,4862,0.265868733,2.063032883,4.987175881,12.429,11.2
926,Fragrance,Paper,Bottle,Road,1747,0.155712236,3.229401579,10.26780081,6.257,10.63
927,Makeup,Plastic,Tube,Road,483,0.170085772,3.281048468,5.405628805,4.145,7.95
928,Haircare,Paper,Tube,Road,3485,0.281910544,3.803242365,8.349168571,10.442,10.05
929,Haircare,Paper,Bottle,Road,259,0.367733864,4.295859668,12.06714208,4.189,8.32
930,Makeup,Plastic,Jar,Sea,3465,0.262193237,3.095742892,9.356209507,10.268,9.03
931,Makeup,Glass,Box,Sea,2137,0.217066527,3.543442365,17.72123129,7.75,13.27
932,Makeup,Paper,Tube,Road,4623,0.267947236,2.187424992,13.13450508,12.449,12.85
933,Haircare,Glass,Jar,Sea,3458,0.159054286,1.886603571,9.685451354,9.482,12.31
934,Makeup,Plastic,Jar,Sea,4082,0.354715453,1.701233185,11.33209035,10.727,12.1
935,Haircare,Glass,Box,Air,2261,0.264927532,4.279097361,18.09850229,10.226,19.88
936,Fragrance,Aluminum,Jar,Road,4631,0.196443423,3.094510582,16.54435442,13.124,11.87
937,Skincare,Plastic,Bottle,Road,2911,0.236656363,1.254655685,6.30614553,8.14,8.28
938,Skincare,Aluminum,Tube,Road,3457,0.207837101,3.424293257,8.596741429,10.23,14.23
939,Haircare,Paper,Box,Sea,2015,0.354933598,2.001414402,14.37394909,6.708,14.61
940,Makeup,Paper,Bottle,Sea,2499,0.233820793,5.492454583,13.76683293,8.131,12.72
941,Makeup,Paper,Jar,Road,4628,0.26242926,2.805413934,6.748092293,12.246,13.15
942,Haircare,Glass,Jar,Road,2194,0.295898117,4.317807183,15.74563295,8.017,16.86
943,Fragrance,Plastic,Bottle,Sea,166,0.190738672,4.806755633,7.545629299,4.164,7.82
944,Haircare,Glass,Tube,Sea,2115,0.265496757,2.354085857,18.51913387,7.289,14.78
945,Skincare,Paper,Jar,Road,2186,0.271954846,3.591256541,14.64724578,7.712,18.82
946,Skincare,Aluminum,Bottle,Sea,2330,0.125673694,4.164161482,6.340377747,8.613,10.74
947,Fragrance,Plastic,Jar,Road,435,0.270215719,3.638655407,9.354616493,4.371,9.39
948,Skincare,Aluminum,Box,Road,754,0.246339035,3.933320911,9.267696927,6.173,13.97
949,Fragrance,Aluminum,Box,Road,1816,0.260397303,1.904444728,12.79938361,7.052,13.14
950,Haircare,Plastic,Tube,Sea,2360,0.252850377,4.164843464,10.98011551,7.743,13.76
951,Skincare,Plastic,Jar,Air,208,0.27073359,2.916602967,6.272555433,5.647,12.51
952,Haircare,Glass,Box,Road,2172,0.356987458,3.919341468,5.028704269,8.087,10.2
953,Makeup,Plastic,Bottle,Road,1794,0.155639407,4.603986615,14.74511667,7.295,14.85
954,Haircare,Plastic,Tube,Road,238,0.222627813,4.302570209,13.43118432,3.7,11.97
955,Fragrance,Paper,Tube,Road,1414,0.30332949,3.918463671,12.52768779,6.284,15.93
956,Makeup,Paper,Tube,Road,1549,0.288474069,4.270553955,13.35365929,6.15,9.86
957,Haircare,Paper,Bottle,Road,832,0.286752444,4.326093265,8.905404262,4.395,12.06
958,Makeup,Glass,Tube,Road,4147,0.470286177,5.294601394,12.91996179,12.632,10.14
959,Fragrance,Paper,Tube,Road,444,0.299130842,3.459139161,24.69252782,3.814,18.33
960,Haircare,Plastic,Box,Road,3199,0.340475024,3.696748392,17.8728356,9.725,15.24
961,Skincare,Plastic,Bottle,Sea,3676,0.225434235,4.618480171,10.55795775,9.871,13.51
962,Haircare,Paper,Tube,Road,4443,0.17056701,2.911534868,9.383141264,11.449,11.72
963,Fragrance,Paper,Box,Sea,3023,0.224854606,1.897679033,1,8.055,1.36
964,Skincare,Glass,Jar,Sea,3007,0.306956814,4.091876209,17.34347076,9.237,17.28
965,Fragrance,Plastic,Tube,Road,4196,0.282546228,3.252771578,15.93302677,11.864,16.7
966,Makeup,Aluminum,Bottle,Road,4704,0.28226011,2.050967106,9.280860154,13.1,6.65
967,Makeup,Aluminum,Tube,Road,1199,0.232852449,4.100650315,4.841461586,6.603,5.49
968,Haircare,Plastic,Tube,Road,4388,0.22009579,5.217359618,6.223662784,13.169,11.85
969,Fragrance,Aluminum,Bottle,Road,2569,0.23561142,1.544308944,14.22198931,8.501,11.82
970,Skincare,Paper,Bottle,Road,585,0.307958036,4.726789994,11.55329633,4.532,14.42
971,Haircare,Glass,Tube,Road,3387,0.317258194,0.455518981,15.45796009,9.273,16.9
972,Haircare,Aluminum,Bottle,Road,5374,0.169500668,3.019656044,12.43221569,14.607,10.74
973,Haircare,Aluminum,Jar,Road,816,0.310987405,5.708619095,16.83379416,6.265,15.16
974,Haircare,Paper,Bottle,Sea,130,0.197942302,3.106011142,13.8478757,2.543,12.07
975,Skincare,Plastic,Box,Road,5045,0.287513732,3.607926075,16.1439769,13.751,15.58
976,Skincare,Glass,Tube,Road,3302,0.234642741,4.415439441,1.551582945,10.037,11.09
977,Skincare,Aluminum,Box,Sea,1244,0.375263084,1.440231783,5.828272148,4.875,5.73
978,Makeup,Aluminum,Bottle,Road,4369,0.21655403,3.586513761,10.17824165,12.367,7.67
979,Haircare,Plastic,Bottle,Sea,2195,0.264288947,3.577055686,17.39784392,7.594,12.71
980,Makeup,Paper,Tube,Road,1858,0.298527453,5.734785168,21.40264863,7.844,21.68
981,Makeup,Paper,Tube,Road,1629,0.180083292,2.017111003,11.17882109,6.037,9.22
982,Makeup,Glass,Box,Sea,3312,0.244171436,3.04215282,8.942099681,9.284,9.04
983,Makeup,Paper,Box,Road,783,0.228673209,2.385973051,2.225157279,3.934,1.58
984,Makeup,Glass,Box,Road,2023,0.208894921,2.258705836,16.31781882,7.195,13.33
985,Makeup,Plastic,Bottle,Sea,1712,0.21482216,4.852883272,9.249047124,6.719,12.57
986,Makeup,Glass,Jar,Sea,380,0.338961168,3.531981802,26.79167335,3.797,21.61
987,Makeup,Plastic,Box,Sea,4209,0.202115941,2.833319364,8.3029804,10.576,9.03
988,Haircare,Paper,Tube,Road,96,0.295312631,2.878584919,22.52637548,3.196,15.21
989,Skincare,Plastic,Box,Road,5280,0.2751676,2.824127508,15.74183692,14.2,15.16
990,Fragrance,Aluminum,Tube,Sea,566,0.138241591,2.931436187,6.858678003,3.92,7.63
991,Haircare,Glass,Bottle,Road,2002,0.291533555,1.982665587,13.16071894,7.266,10.79
992,Makeup,Aluminum,Jar,Road,586,0.136918943,3.189524549,15.85690263,4.753,15.36
993,Skincare,Plastic,Box,Sea,2049,0.300247346,3.06895197,10.87373904,6.466,15.4
994,Haircare,Aluminum,Tube,Road,3379,0.209424669,2.590643952,16.18991355,9.914,13.67
995,Makeup,Paper,Bottle,Road,526,0.25066938,3.686055508,16.0797858,3.965,16.14
996,Makeup,Aluminum,Bottle,Road,2915,0.146457604,3.787867376,14.9816925,9.582,13.1
997,Makeup,Glass,Box,Road,4256,0.259790586,2.832023343,11.91763316,11.904,14.51
998,Haircare,Plastic,Box,Sea,2532,0.324156033,3.327039019,6.125299553,8.641,14.56
999,Fragrance,Glass,Box,Sea,662,0.185442766,6.090348472,11.61607312,4.998,8.31
1000,Makeup,Plastic,Bottle,Road,3820,0.201426633,6.04451991,12.88032332,11.894,14.77
1001,Fragrance,Glass,Tube,Road,1066,0.286369682,2.235091772,2.619745645,4.915,8.25
1002,Makeup,Aluminum,Box,Road,141,0.288369466,2.40266292,12.84617658,3.322,9.75
1003,Makeup,Plastic,Tube,Road,2430,0.055265656,2.228716068,11.51599368,7.63,9.19
1004,Fragrance,Glass,Tube,Road,1526,0.411232509,4.768464728,5.516869646,7.23,6.27
1005,Skincare,Glass,Jar,Sea,205,0.292284279,3.021764841,10.33496805,2.838,12.5
1006,Fragrance,Paper,Bottle,Road,4286,0.305753493,3.787609092,10.44076827,11.868,9.24
1007,Fragrance,Paper,Jar,Road,3318,0.238516764,5.8963608,21.65047267,10.348,16.68
1008,Makeup,Paper,Tube,Air,5009,0.101571719,3.487442247,13.10059173,15.008,14.13
1009,Makeup,Glass,Bottle,Road,2668,0.303977765,4.347498466,17.18022626,9.629,10.57
1010,Makeup,Plastic,Bottle,Sea,2438,0.204784958,4.124504899,11.41092348,8.249,9.06
1011,Haircare,Paper,Jar,Road,4642,0.293514536,2.794139178,2.630417416,12.219,8.83
1012,Fragrance,Aluminum,Box,Road,494,0.232495914,4.770994078,15.36170924,5.147,14.49
1013,Skincare,Glass,Tube,Sea,2021,0.26904315,2.480359029,8.709066352,6.796,9.01
1014,Haircare,Glass,Tube,Road,4403,0.188000289,5.107855744,10.32199935,13.087,13.43
1015,Makeup,Plastic,Tube,Road,1644,0.319151115,2.795058842,6.735143754,6.633,12.01
1016,Fragrance,Paper,Bottle,Road,4874,0.154929677,2.926438735,12.36383932,12.528,10.49
1017,Haircare,Glass,Jar,Sea,1597,0.429645554,2.193814612,17.32589181,6.023,13.71
1018,Haircare,Paper,Bottle,Road,2304,0.429035891,2.390888707,16.66369054,7.056,18.07
1019,Skincare,Aluminum,Box,Road,4940,0.380615967,2.987882813,19.93094754,13.397,23.16
1020,Skincare,Paper,Box,Sea,1376,0.352038319,0.582381731,20.63979729,4.614,16.37
1021,Skincare,Paper,Jar,Sea,5326,0.243236131,3.220001191,1.770628849,13.512,7.7
1022,Skincare,Plastic,Jar,Road,289,0.343323736,2.890430915,6.031897195,3.871,13.1
1023,Fragrance,Paper,Jar,Road,1498,0.24230588,4.448013318,2.959042108,6.937,5.9
1024,Fragrance,Glass,Box,Road,3271,0.125718597,4.007576886,15.15965205,10.311,8.11
1025,Fragrance,Plastic,Jar,Road,3287,0.370256113,2.650835083,8.534591081,9.698,10
1026,Skincare,Glass,Box,Road,5008,0.340305957,2.949739089,9.554098341,13.036,10.04
1027,Skincare,Glass,Jar,Road,5280,0.247492871,3.218458354,10.91701284,14.402,9.92
1028,Haircare,Glass,Tube,Road,3744,0.151985259,5.283147865,13.91285344,11.869,9.81
1029,Makeup,Glass,Tube,Road,3645,0.203103946,2.513234383,4.57339476,10.918,9.96
1030,Haircare,Glass,Jar,Sea,1779,0.104308353,2.636287202,5.705682687,6.856,6.31
1031,Haircare,Plastic,Box,Road,4440,0.325606468,2.145699018,12.00648103,11.445,13.55
1032,Skincare,Glass,Tube,Air,3553,0.121735283,1.721552625,17.99372968,11.419,18.04
1033,Makeup,Glass,Box,Sea,181,0.27294647,3.868404348,11.87301298,2.796,12.31
1034,Haircare,Paper,Box,Road,4584,0.182504532,3.743483997,8.041701468,12.605,11.05
1035,Skincare,Glass,Bottle,Air,2010,0.135863724,5.039314223,1.258956598,10.255,8.38
1036,Makeup,Glass,Bottle,Sea,2643,0.269068407,4.749690809,16.76337793,8.957,15.4
1037,Fragrance,Glass,Tube,Road,2699,0.223296049,6.376540057,8.320341753,9.682,7.36
1038,Skincare,Glass,Jar,Sea,4517,0.317055128,3.411352679,6.262815421,12.157,8.44
1039,Haircare,Aluminum,Jar,Road,1510,0.148591579,3.187364523,3.423373868,6.684,7.03
1040,Fragrance,Paper,Bottle,Sea,2185,0.189414828,1.939728386,4.804495944,6.651,5.62
1041,Makeup,Aluminum,Jar,Road,263,0.058988623,4.335893801,7.193928898,4.595,9.65
1042,Fragrance,Aluminum,Jar,Road,1949,0.075252265,3.64224109,10.80575632,7.822,12.37
1043,Haircare,Glass,Jar,Road,531,0.393855393,4.281519566,5.956291476,4.992,10.69
1044,Haircare,Paper,Tube,Air,3227,0.41668786,2.133050937,12.92854019,11.537,11.51
1045,Makeup,Glass,Tube,Road,4917,0.257418096,3.921925027,10.7677613,13.724,5.76
1046,Skincare,Aluminum,Jar,Road,2582,0.184093699,3.746239542,23.10996145,8.672,18.43
1047,Skincare,Plastic,Bottle,Road,5020,0.226124086,3.666842048,3.477784418,13.927,5.32
1048,Makeup,Paper,Tube,Road,5375,0.319885936,2.68008091,12.80739715,13.978,10.49
1049,Makeup,Plastic,Bottle,Sea,343,0.208848878,4.927189578,12.87002495,4.384,13.19
1050,Skincare,Aluminum,Jar,Sea,2864,0.269010709,5.960369095,6.84721298,10.238,11.62
1051,Makeup,Plastic,Jar,Road,2929,0.248979516,2.167587168,12.47626199,9.247,16.42
1052,Haircare,Aluminum,Bottle,Road,2149,0.204494986,4.364532776,15.84797183,7.938,16.42
1053,Makeup,Paper,Jar,Road,4576,0.20790458,0.2,12.48245741,11.291,15.94
1054,Fragrance,Aluminum,Jar,Road,2202,0.27346567,4.302331939,18.92231442,8.428,17.04
1055,Skincare,Plastic,Box,Sea,350,0.171848949,1.25581446,1.11156191,3.086,9.21
1056,Fragrance,Plastic,Box,Sea,3036,0.286138348,2.870039183,7.788832936,8.914,7.35
1057,Haircare,Aluminum,Bottle,Road,1150,0.212273683,1.924370406,19.37528024,5.088,14.06
1058,Fragrance,Plastic,Tube,Road,1984,0.260189384,3.241266206,16.56013167,7.15,12.4
1059,Haircare,Glass,Tube,Road,2785,0.360717005,4.506552438,14.70255856,9.904,15
1060,Haircare,Plastic,Jar,Road,3989,0.236544636,1.271224084,18.16607703,10.436,14.36
1061,Fragrance,Glass,Jar,Road,1565,0.323584347,3.068624373,2.417210606,6.362,2.69
1062,Makeup,Glass,Box,Sea,2124,0.106637372,2.883957477,15.97805331,6.809,14.67
1063,Skincare,Plastic,Jar,Road,420,0.212370959,5.397258421,17.32185081,5.183,14.87
1064,Makeup,Paper,Bottle,Sea,2143,0.25221509,4.018113209,8.706499169,7.745,6.15
1065,Fragrance,Paper,Jar,Road,3212,0.403866454,2.087339464,25.14618559,8.48,16.02
1066,Haircare,Plastic,Jar,Road,3412,0.093203833,2.934446745,12.98174482,10.722,12.22
1067,Fragrance,Plastic,Jar,Road,1648,0.242303211,5.367325086,1.036154787,7.522,2.21
1068,Makeup,Glass,Bottle,Road,381,0.366535108,4.35723838,13.90635999,4.909,12.96
1069,Haircare,Paper,Bottle,Road,3196,0.187198368,2.398119845,8.40069985,8.889,11.7
1070,Skincare,Glass,Box,Road,3621,0.232972895,3.179515354,17.82497637,10.622,18.62
1071,Makeup,Paper,Bottle,Sea,514,0.276539119,3.217869022,14.73972017,3.722,11.83
1072,Skincare,Paper,Tube,Road,2802,0.264760684,2.854421687,9.010389639,8.169,8.65
1073,Fragrance,Aluminum,Tube,Sea,568,0.375261638,1.447745412,19.51225959,3.611,13.76
1074,Makeup,Plastic,Tube,Sea,2518,0.285877905,2.686853942,16.69725653,8.123,16.19
1075,Haircare,Paper,Box,Road,3542,0.356221832,5.167039167,7.860400062,10.506,13.3
1076,Skincare,Aluminum,Bottle,Road,3969,0.221199331,3.042626616,11.2397746,11.686,14.05
1077,Makeup,Aluminum,Jar,Road,3940,0.190757967,3.376095643,14.58458395,11.491,16.17
1078,Skincare,Paper,Bottle,Road,4182,0.231942145,3.668630776,10.17868369,11.252,17.04
1079,Haircare,Paper,Tube,Sea,1364,0.157271753,6.161769674,10.32800298,7.026,11
1080,Fragrance,Glass,Tube,Sea,4662,0.288680936,3.510649726,12.18362514,12.202,14.77
1081,Fragrance,Paper,Box,Road,1955,0.219129751,4.812734424,6.67100708,7.193,7.21
1082,Fragrance,Paper,Jar,Road,2092,0.196256888,2.782183794,1,6.917,6.43
1083,Fragrance,Glass,Bottle,Sea,4342,0.289892673,3.188720887,13.19567431,11.49,13.36
1084,Makeup,Plastic,Box,Sea,1832,0.158502738,3.515063268,2.055500254,6.615,1
1085,Skincare,Paper,Tube,Road,458,0.311640177,2.57104047,7.034806484,3.772,8.38
1086,Fragrance,Glass,Box,Sea,3943,0.211733009,3.255538663,3.142088205,10.949,2.28
1087,Fragrance,Plastic,Jar,Road,3658,0.342727716,4.565661123,3.757777761,11.214,1.97
1088,Fragrance,Aluminum,Jar,Road,3220,0.218580994,2.539562527,14.13177587,9.642,13.97
1089,Makeup,Aluminum,Jar,Road,830,0.300552773,3.500106837,10.88845917,5.724,16.48
1090,Skincare,Paper,Tube,Road,3493,0.26436499,4.350480262,10.70799772,10.431,12.66
1091,Makeup,Glass,Bottle,Sea,1131,0.30951215,2.510640741,5.420491082,4.896,9.94
1092,Haircare,Plastic,Box,Road,3077,0.258795751,4.814496551,8.720754556,10.557,14.92
1093,Fragrance,Paper,Bottle,Road,2818,0.116928207,3.587460176,13.8822758,8.64,12.1
1094,Haircare,Aluminum,Jar,Road,4261,0.330703483,3.301852924,11.73956367,12.668,12.8
1095,Haircare,Glass,Jar,Road,5372,0.242985366,1.090222633,16.11337031,13.667,14.06
1096,Skincare,Plastic,Tube,Road,1085,0.313161286,3.05166507,16.82546006,5.859,18.14
1097,Fragrance,Plastic,Tube,Road,675,0.305219718,3.945910899,10.73890071,5.21,12.53
1098,Fragrance,Aluminum,Box,Sea,3078,0.188136282,5.594414023,2.73875357,10.363,6.76
1099,Skincare,Plastic,Box,Road,5238,0.176816368,4.181466985,8.216775505,14.089,12.57
1100,Haircare,Aluminum,Bottle,Sea,911,0.302428408,4.851459478,11.5115536,5.762,12.9
1101,Haircare,Plastic,Bottle,Road,2706,0.225740078,2.049074512,8.11756474,7.585,6.08
1102,Haircare,Aluminum,Box,Sea,2269,0.324914342,3.347813005,6.726878943,8.185,12.09
1103,Fragrance,Glass,Jar,Sea,1783,0.235743925,4.964895731,12.34876142,7.337,8.15
1104,Skincare,Aluminum,Bottle,Road,3668,0.331872782,2.43471974,24.15151551,11.056,22.64
1105,Haircare,Paper,Box,Road,1660,0.283864359,4.658267155,9.55905969,6.904,13.64
1106,Skincare,Glass,Tube,Sea,2737,0.273037999,4.379981438,11.98597074,9.171,11.25
1107,Skincare,Plastic,Bottle,Road,4657,0.220079104,3.829668378,5.439820614,12.431,8.36
1108,Fragrance,Aluminum,Box,Sea,2118,0.268594209,3.10555685,18.21700528,7.169,19.82
1109,Fragrance,Aluminum,Tube,Road,165,0.345428217,2.316445815,16.37371522,3.025,13.24
1110,Skincare,Aluminum,Tube,Road,4873,0.245662763,5.630455153,16.0286707,14.379,13.71
1111,Makeup,Aluminum,Box,Road,1546,0.292493955,4.258235021,18.79897906,7.027,18.22
1112,Skincare,Aluminum,Jar,Sea,4261,0.253708806,3.90873935,9.863293227,11.843,10.72
1113,Skincare,Aluminum,Jar,Road,4207,0.259968323,3.004580302,10.4879109,12.15,8.02
1114,Haircare,Glass,Tube,Sea,2918,0.387872861,3.545445956,20.54939266,8.976,19.68
1115,Skincare,Paper,Bottle,Sea,528,0.346138402,3.697660724,15.16364051,3.517,13.77
1116,Haircare,Plastic,Bottle,Road,5227,0.256352305,3.979850822,1,14.84,7.17
1117,Fragrance,Glass,Box,Road,3760,0.267156327,4.381208346,14.27410488,11.402,10.43
1118,Makeup,Plastic,Bottle,Road,2362,0.19385036,2.561034169,9.091509696,7.398,11.44
1119,Makeup,Plastic,Tube,Road,4703,0.236162276,1.740083641,16.49085912,11.914,14.5
1120,Haircare,Glass,Jar,Sea,4344,0.274751823,3.601137022,14.04095235,11.824,7.68
1121,Skincare,Paper,Bottle,Road,4193,0.318049087,1.403339195,3.29728618,10.681,9.24
1122,Skincare,Glass,Tube,Road,965,0.309937672,3.111606806,13.34415085,5.744,13.99
1123,Haircare,Plastic,Box,Sea,3498,0.161259276,2.888972204,13.05313864,9.673,16.58
1124,Skincare,Plastic,Jar,Road,1607,0.328158618,4.090097831,13.81731243,7.502,16.29
1125,Fragrance,Paper,Bottle,Road,477,0.242898106,5.879116443,14.87764426,4.895,15.02
1126,Fragrance,Aluminum,Bottle,Road,1892,0.171040692,1.166491251,19.4798298,6.732,12.72
1127,Fragrance,Paper,Bottle,Road,616,0.356910779,6.229022036,14.06944495,5.851,11.09
1128,Makeup,Glass,Box,Sea,626,0.36706232,3.220309809,12.1144923,4.729,12.11
1129,Makeup,Paper,Jar,Road,4012,0.271099759,3.917370419,17.73983777,11.728,14.54
1130,Makeup,Paper,Jar,Road,2784,0.306703488,1.802201411,23.21370362,7.983,21.64
1131,Haircare,Plastic,Bottle,Road,2218,0.311395937,4.696245884,16.57535377,8.393,15.67
1132,Makeup,Aluminum,Jar,Road,1097,0.361661772,3.549767044,13.03103063,5.396,9.73
1133,Fragrance,Glass,Box,Sea,4251,0.308245482,3.426239107,14.16265275,11.591,10.21
1134,Fragrance,Paper,Jar,Road,3506,0.143784938,1.175137862,13.2802188,9.439,13.11
1135,Makeup,Paper,Tube,Sea,3241,0.41078462,3.588556177,12.09259208,9.656,11.97
1136,Skincare,Plastic,Bottle,Sea,1086,0.335252551,4.514993989,22.82585416,5.654,20.28
1137,Makeup,Aluminum,Bottle,Road,723,0.209238064,3.216465637,8.254733128,5.631,12.04
1138,Haircare,Plastic,Tube,Sea,723,0.167629994,4.909039215,17.77452914,4.845,14.11
1139,Makeup,Glass,Bottle,Road,186,0.290385074,4.859474206,11.37071529,4.262,6.32
1140,Makeup,Aluminum,Jar,Air,5331,0.227739197,2.730685541,4.597904149,16.019,4.99
1141,Fragrance,Aluminum,Jar,Road,2054,0.276399628,5.414136631,11.05841128,8.386,11.42
1142,Haircare,Paper,Bottle,Road,3637,0.309472547,3.554353957,9.266120831,10.661,10.75
1143,Fragrance,Paper,Tube,Road,5403,0.204684649,3.559694301,14.88788659,14.001,8.54
1144,Fragrance,Plastic,Box,Road,5153,0.160711361,3.618777467,12.45650111,13.881,13.4
1145,Haircare,Paper,Bottle,Sea,1797,0.280865477,3.583178901,6.889865682,6.256,10.28
1146,Haircare,Aluminum,Box,Road,2719,0.207328972,0.343839972,19.35503957,7.945,17.29
1147,Makeup,Aluminum,Tube,Road,2573,0.261687663,3.277392322,17.45067002,8.239,16.12
1148,Fragrance,Aluminum,Tube,Road,232,0.142533885,1.863264234,19.93027766,3.65,11.61
1149,Makeup,Paper,Bottle,Sea,4237,0.229825382,5.451602843,13.18482332,11.991,13.72
1150,Fragrance,Aluminum,Box,Sea,3180,0.307196151,5.40329959,11.82133466,10.268,13.63
1151,Haircare,Glass,Bottle,Road,2074,0.298474601,4.522325999,15.51780241,8.094,18.19
1152,Makeup,Glass,Box,Road,3092,0.186931362,3.213839075,9.112624895,9.46,11.63
1153,Haircare,Plastic,Tube,Road,4058,0.15653885,2.290382076,12.65029777,11.502,13.92
1154,Fragrance,Aluminum,Jar,Sea,131,0.251261095,2.710902798,11.1216105,3.054,5.76
1155,Haircare,Aluminum,Bottle,Sea,3570,0.294882624,5.831170288,4.694828414,11.637,9.12
1156,Makeup,Plastic,Tube,Road,4743,0.282414011,2.669363136,12.63727752,12.281,9.71
1157,Skincare,Aluminum,Bottle,Sea,4008,0.209027212,0.673285575,9.795165541,10.106,14.88
1158,Fragrance,Paper,Tube,Road,3428,0.273825955,4.73619861,10.78723918,10.58,13.3
1159,Haircare,Plastic,Box,Sea,543,0.370188438,5.300603736,13.81892473,4.876,12.35
1160,Haircare,Plastic,Jar,Road,4108,0.266411575,5.491058825,18.36266567,12.45,17.07
